reviewer,docID,citation,year,link,mine_type,metals,country,region,location,mine,latitude,longitude,impactID,mitigationID,affected_system,affected_component,affected_factor,impact description,comment,stage_prospecting,stage_exploration,stage_construction,stage_operation,stage_expansion,stage_decommissioning_closure,stage_postclosure,stage_remediation,stage_abandonment,stage_comment,focus,contaminant,est_significance,impact_direction,impact_info_source,mitigation,mitigation_description,mitigation_info_source
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C39,E4M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,"Change in Human (physical) Health (due to associated changes in the quality of air, water, soil and/or country foods) ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,"[As presented in the Atmospheric Environment, Water Resources and other relevant VECs.]",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C40,E4M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Public Safety (injuries / accidents) ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Project site access restrictions.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C40,E4M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Public Safety (injuries / accidents) ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Transportation systems (new access road).,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C40,E4M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Public Safety (injuries / accidents) ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Continued cooperation and communication with local communities and other organizations.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C40,E4M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Public Safety (injuries / accidents) ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Compliance with mining industry guidelines and government regulations for worker Health/safety.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Use of a resident workforce wherever possible.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Community and cultural sensitivity information and training for workers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Employee assistance program.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,"Possible pre- employment and regular drug and alcohol testing, as legally allowed for Project employees.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M5,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Continued cooperation with local and regional communities and agencies and service providers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M6,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Compliance with the relevant provisions of any concluded benefits agreements respecting workplace policies and conditions.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C41,E4M7,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Substance Abuse ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,"Alderon is participating in the ROLES project, which involves the clean-up and restoration of abandoned mineral",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Use of a resident workforce wherever possible.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Community and cultural sensitivity information and training for workers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Employee assistance program.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,"Possible pre- employment and regular drug and alcohol testing, as legally allowed for Project employees.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M5,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Continued cooperation with local and regional communities and agencies and service providers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M6,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,Compliance with the relevant provisions of any concluded benefits agreements respecting workplace policies and conditions.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C42,E4M7,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change (increase) in Crime ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-129),Yes,"Alderon is participating in the ROLES project, which involves the clean-up and restoration of abandoned mineral",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M1,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,Use of a resident workforce wherever possible.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M2,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,Community and cultural sensitivity information and training for workers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M3,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,Employee assistance program.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M4,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,"Possible pre- employment and regular drug and alcohol testing, as legally allowed for Project employees.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M5,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,Continued cooperation with local and regional communities and agencies and service providers.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M6,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,Compliance with the relevant provisions of any concluded benefits agreements respecting workplace policies and conditions.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C43,E4M7,5-Societies,5E-Health/wellbeing,5E-Health/safety,Change in Perceptions of Quality of Life and Well- being ,,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.13 C. health (13-130),Yes,"Alderon is participating in the ROLES project, which involves the clean-up and restoration of abandoned mineral",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M1,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,"Benefits Agreement, Benefits Plan and Diversity Plan provisions.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M2,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,"Deliver Project- associated benefits, to the Province and, in particular, to Labrador.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M3,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Timely provision of Project-related information to local business and other stakeholders.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M4,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Participation in education and training initiatives.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M5,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Full and fair opportunity to local goods and services.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M6,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Technology transfer.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M7,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Local procurement policies.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M8,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Work with the provincial Skills Task Force and other stakeholders to address current and future labour shortages.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M9,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,"Maintain a Project office, including contracts and procurement personnel, in the Province.",See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M10,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Yes,Hold supplier information sessions and workshops.,See Impacts
BM,E4,Alderon Iron Ore Corp (2012) Kami Iron Ore. https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,2012,https://iaac-aeic.gc.ca/050/evaluations/proj/64575?culture=en-CA,Open pit,Iron,Canada,Labrador,Fermont,Kami Iron Ore,52.895271,-66.89041697,E4C44,E4M11,5-Societies,5B-Economic,5B-Jobs,"Impact on Economy, Employment, and Business ",,,,,,NS,,,.,NS,,NS,NS,NS,NS, EIS V1P1: Table 13.14 Economy (13-138),Mitigation only,Support diverse business development initiatives of relevant business networks and community organizations.,See Impacts
BM,E1,BlackRock Metals Inc. (2013) Black Rock Project: Iron ore exploitation at lac Doré geological complex. https://iaac-aeic.gc.ca/050/evaluations/proj/62105?culture=en-CA,2013,https://iaac-aeic.gc.ca/050/evaluations/proj/62105?culture=en-CA,Open pit,Iron,Canada,Chibougamau ,Lac Doré Complex iron ore deposit ,Black Rock,49.65388889,-74.30222222,E1C1,NA,1-Soil/Geology,1A-Soil surface,1A-Quality,Alteration of the soil profile,"Clearing, Borrow pits, Excavation and earthworks, Access and mine roads, Transportation and traffic.  	Mining – pit, Tailings deposition",,,Y,Y,NS,NS,NS,NS,NS,,NA,NA,Minor ,NS,"Page 51-52, Table 10-1",Unclear,,
BM,E1,BlackRock Metals Inc. (2013) Black Rock Project: Iron ore exploitation at lac Doré geological complex. https://iaac-aeic.gc.ca/050/evaluations/proj/62105?culture=en-CA,2013,https://iaac-aeic.gc.ca/050/evaluations/proj/62105?culture=en-CA,Open pit,Iron,Canada,Chibougamau ,Lac Doré Complex iron ore deposit ,Black Rock,49.65388889,-74.30222222,E1C2,NA,1-Soil/Geology,1A-Soil surface,1A-Structure,Erosion ,"Clearing, Borrow pits, Excavation and earthworks, Access and mine roads, Transportation and traffic. [O]: 	Mining – pit, Tailings deposition",,,Y,Y,NS,NS,NS,NS,NS,,NA,NA,Minor ,NS,"Page 51-52, Table 10-1",Unclear,,
